sentence,de_childes_best_clm_42,de_childes_best_clm_30,de_childes_best_clm_13,de_wikipedia_best_clm_42,de_wikipedia_best_clm_30,de_wikipedia_best_clm_13,de_childes_convergence_clm_42,de_childes_convergence_clm_30,de_childes_convergence_clm_13,de_wikipedia_convergence_clm_42,de_wikipedia_convergence_clm_30,de_wikipedia_convergence_clm_13,de_childes_best_mlm_42,de_childes_best_mlm_30,de_childes_best_mlm_13,de_wikipedia_best_mlm_42,de_wikipedia_best_mlm_30,de_wikipedia_best_mlm_13
der polizist ist alt,-17.296154022216797,-17.766294479370117,-15.674542427062988,-21.214208602905273,-21.518489837646484,-20.64417839050293,-18.44898223876953,-18.76614761352539,-16.005775451660156,-20.952943801879883,-20.868473052978516,-18.986114501953125,-12.155145645141602,-14.27001953125,-14.22446060180664,-24.420116424560547,-27.548255920410156,-30.18376922607422
der polizist sind alt,-27.684621810913086,-25.57771873474121,-25.32799530029297,-25.867008209228516,-26.91156578063965,-27.980510711669922,-27.90838623046875,-28.562793731689453,-28.627418518066406,-26.585956573486328,-26.10966682434082,-26.627159118652344,-20.52059555053711,-20.352767944335938,-17.796165466308594,-35.24824905395508,-34.32664108276367,-37.30434799194336
der polizist ist jung,-18.954200744628906,-19.50006103515625,-19.40717315673828,-21.4815731048584,-22.55236053466797,-21.407865524291992,-17.743938446044922,-21.034652709960938,-19.914003372192383,-19.9915828704834,-21.835290908813477,-19.442779541015625,-14.311229705810547,-16.55904769897461,-17.9041748046875,-30.365055084228516,-31.566810607910156,-31.004566192626953
der polizist sind jung,-27.681480407714844,-25.93160629272461,-26.638137817382812,-25.822376251220703,-28.40439224243164,-26.30929183959961,-26.056928634643555,-28.327747344970703,-28.878032684326172,-26.04947853088379,-27.399110794067383,-25.27893829345703,-21.314220428466797,-19.484949111938477,-21.20555877685547,-36.912506103515625,-37.20753860473633,-37.99069595336914
der polizist ist klein,-17.84454345703125,-18.11658477783203,-16.954721450805664,-19.66775131225586,-20.37212371826172,-19.053630828857422,-18.837772369384766,-19.611618041992188,-17.099903106689453,-19.264646530151367,-19.234031677246094,-17.512943267822266,-14.353292465209961,-16.610305786132812,-19.304052352905273,-24.40983009338379,-26.014442443847656,-27.679948806762695
der polizist sind klein,-25.857126235961914,-23.44187355041504,-23.969776153564453,-24.908905029296875,-25.3773136138916,-23.334877014160156,-25.760255813598633,-26.592559814453125,-25.49968719482422,-25.167085647583008,-23.720767974853516,-23.07891082763672,-21.694440841674805,-23.025033950805664,-21.474315643310547,-32.672203063964844,-32.108726501464844,-35.93524169921875
der polizist ist groß,-15.436834335327148,-16.224958419799805,-15.07380199432373,-19.2939453125,-19.71677017211914,-17.973621368408203,-16.825965881347656,-16.82244300842285,-15.066845893859863,-18.885021209716797,-18.449243545532227,-16.301799774169922,-13.609688758850098,-14.44398307800293,-17.354860305786133,-24.97369384765625,-25.6671085357666,-27.89745330810547
der polizist sind groß,-25.380908966064453,-23.34192657470703,-24.172935485839844,-25.724159240722656,-23.689956665039062,-24.270008087158203,-25.527620315551758,-25.0606746673584,-25.986572265625,-26.042068481445312,-22.203271865844727,-24.41912078857422,-22.030046463012695,-21.515548706054688,-22.27538299560547,-33.104610443115234,-32.070526123046875,-36.642574310302734
der polizist schwimmt,-16.93239402770996,-16.188186645507812,-14.735074996948242,-15.19812297821045,-16.791427612304688,-18.462081909179688,-18.305219650268555,-19.13152313232422,-15.95101261138916,-14.359463691711426,-14.545882225036621,-17.667556762695312,-23.115848541259766,-20.436054229736328,-19.880691528320312,-33.89037322998047,-35.06378173828125,-32.50360107421875
der polizist schwimmen,-22.524995803833008,-20.177162170410156,-21.431629180908203,-18.504446029663086,-20.317230224609375,-20.62895393371582,-24.90321922302246,-23.43838882446289,-24.559005737304688,-18.866859436035156,-20.77848243713379,-19.77784538269043,-26.699359893798828,-21.09066390991211,-25.275951385498047,-31.933460235595703,-33.23932647705078,-31.532546997070312
der polizist spricht,-16.979393005371094,-15.247383117675781,-14.444892883300781,-13.189023971557617,-13.654949188232422,-14.04287338256836,-17.632890701293945,-15.719708442687988,-15.912515640258789,-13.510683059692383,-12.225323677062988,-12.243322372436523,-16.2944278717041,-17.074115753173828,-16.601696014404297,-27.352495193481445,-24.678485870361328,-25.92306900024414
der polizist sprechen,-21.926742553710938,-20.855682373046875,-21.379640579223633,-18.38744354248047,-17.016036987304688,-17.373573303222656,-23.751792907714844,-21.041378021240234,-23.862293243408203,-18.523517608642578,-16.975584030151367,-15.214075088500977,-24.03803825378418,-21.221750259399414,-23.088912963867188,-32.03150177001953,-32.235755920410156,-33.04768371582031
der polizist lacht,-15.748491287231445,-14.69612979888916,-15.874074935913086,-20.77197265625,-21.345781326293945,-23.28104019165039,-16.812740325927734,-15.333520889282227,-16.38009262084961,-19.17983627319336,-19.501888275146484,-21.54047393798828,-20.89655303955078,-19.581073760986328,-16.220922470092773,-30.689258575439453,-33.95701217651367,-33.92659378051758
der polizist lachen,-20.466352462768555,-18.348838806152344,-20.29745101928711,-21.081295013427734,-19.10590362548828,-22.290523529052734,-22.01479148864746,-17.681331634521484,-21.331817626953125,-20.68413543701172,-17.06581687927246,-22.245695114135742,-25.434505462646484,-23.74862289428711,-24.468708038330078,-33.46013641357422,-35.581626892089844,-37.29918670654297
der pilot ist alt,-17.158100128173828,-17.756214141845703,-16.01636505126953,-25.028200149536133,-23.079076766967773,-23.112031936645508,-18.297962188720703,-18.192134857177734,-17.76997947692871,-25.531593322753906,-23.566871643066406,-23.900604248046875,-17.10074234008789,-17.773149490356445,-16.228443145751953,-20.25579833984375,-21.737571716308594,-24.299667358398438
der pilot sind alt,-26.110267639160156,-25.323123931884766,-25.198484420776367,-30.928314208984375,-29.497434616088867,-27.75726318359375,-27.575332641601562,-26.231130599975586,-29.684730529785156,-31.618534088134766,-30.668006896972656,-28.8585262298584,-24.580263137817383,-23.54873275756836,-23.669368743896484,-25.533794403076172,-25.470542907714844,-30.77215003967285
der pilot ist jung,-20.293052673339844,-20.307018280029297,-20.177894592285156,-25.238563537597656,-23.395231246948242,-22.747940063476562,-20.184398651123047,-19.54744529724121,-22.283695220947266,-25.32645034790039,-24.569272994995117,-23.31545066833496,-24.417781829833984,-17.76822280883789,-21.674795150756836,-23.32742691040039,-25.36534881591797,-22.694538116455078
der pilot sind jung,-27.867965698242188,-26.944480895996094,-27.341615676879883,-31.590953826904297,-29.855180740356445,-26.462324142456055,-28.153669357299805,-28.568359375,-32.2633171081543,-32.575950622558594,-31.3337459564209,-28.209768295288086,-30.817434310913086,-20.230072021484375,-27.372520446777344,-24.88936424255371,-27.729087829589844,-29.022153854370117
der pilot ist klein,-17.466957092285156,-18.535572052001953,-16.787689208984375,-22.510025024414062,-20.60335922241211,-20.191455841064453,-17.6848201751709,-19.15509033203125,-18.210525512695312,-22.75644874572754,-20.87378692626953,-20.82180404663086,-17.580692291259766,-18.43954849243164,-17.811962127685547,-18.786712646484375,-18.041528701782227,-19.792152404785156
der pilot sind klein,-24.824779510498047,-23.531452178955078,-23.523059844970703,-28.400680541992188,-26.187149047851562,-23.58823013305664,-24.724605560302734,-25.607730865478516,-25.633991241455078,-29.297815322875977,-26.63518524169922,-25.473865509033203,-24.669099807739258,-26.610530853271484,-25.406352996826172,-21.62859344482422,-21.14390754699707,-27.074264526367188
der pilot ist groß,-14.307463645935059,-16.01693344116211,-14.866118431091309,-22.170146942138672,-20.55209732055664,-19.66320037841797,-15.692834854125977,-16.157928466796875,-16.48401641845703,-22.526092529296875,-20.168298721313477,-19.59611701965332,-13.92973518371582,-14.315935134887695,-13.811469078063965,-18.969270706176758,-19.95978546142578,-19.655282974243164
der pilot sind groß,-23.30841827392578,-23.415611267089844,-23.867298126220703,-28.804027557373047,-25.78746795654297,-24.5345458984375,-23.806732177734375,-24.92548370361328,-27.20623779296875,-29.997886657714844,-26.05797004699707,-26.09808349609375,-21.596601486206055,-21.86479377746582,-23.63507652282715,-21.468700408935547,-23.519140243530273,-27.70610237121582
der pilot schwimmt,-14.287773132324219,-15.35921859741211,-12.953648567199707,-20.70696449279785,-22.025957107543945,-20.602924346923828,-13.314923286437988,-15.933395385742188,-11.899920463562012,-20.888301849365234,-21.497129440307617,-20.9611759185791,-15.8720703125,-17.076610565185547,-15.579178810119629,-25.223281860351562,-26.573469161987305,-27.095260620117188
der pilot schwimmen,-20.428607940673828,-19.29828643798828,-20.90973663330078,-23.7869930267334,-22.858352661132812,-22.29863929748535,-21.84322738647461,-20.196130752563477,-21.997417449951172,-24.199729919433594,-25.0853271484375,-24.909584045410156,-18.810155868530273,-20.578947067260742,-23.47600555419922,-24.30734634399414,-25.70134925842285,-25.345474243164062
der pilot spricht,-17.294994354248047,-16.929611206054688,-16.911453247070312,-19.62588882446289,-18.269535064697266,-16.977842330932617,-17.639251708984375,-17.156497955322266,-18.832366943359375,-19.68811798095703,-19.60791015625,-17.619186401367188,-21.828054428100586,-23.152023315429688,-21.640357971191406,-23.069467544555664,-21.464141845703125,-24.060518264770508
der pilot sprechen,-22.953689575195312,-22.398616790771484,-22.850433349609375,-23.94093894958496,-22.32376480102539,-20.363021850585938,-23.219877243041992,-23.852432250976562,-23.942123413085938,-24.639915466308594,-24.39341926574707,-21.50857162475586,-28.80694580078125,-28.54291534423828,-30.289113998413086,-27.548429489135742,-25.648399353027344,-27.538063049316406
der pilot lacht,-17.3521728515625,-16.779457092285156,-17.25387954711914,-25.67982292175293,-27.993581771850586,-25.96826934814453,-19.216243743896484,-17.303131103515625,-16.74245262145996,-25.74720001220703,-28.600914001464844,-27.70315170288086,-24.220176696777344,-23.260704040527344,-19.571828842163086,-27.048025131225586,-28.288227081298828,-27.98453140258789
der pilot lachen,-23.348234176635742,-20.477035522460938,-22.4542236328125,-25.179107666015625,-26.78559112548828,-26.14499282836914,-24.81744384765625,-21.80666732788086,-24.19070816040039,-24.943784713745117,-27.1624755859375,-28.480480194091797,-26.36888885498047,-28.140220642089844,-30.194318771362305,-30.019338607788086,-29.578529357910156,-30.416610717773438
der berater ist alt,-30.91748046875,-30.978267669677734,-33.81658935546875,-30.21463966369629,-28.819332122802734,-28.082500457763672,-34.199424743652344,-34.6474494934082,-35.21726989746094,-32.127960205078125,-30.105560302734375,-29.80010414123535,-33.40325164794922,-33.38959503173828,-32.77264404296875,-18.256282806396484,-19.189334869384766,-21.7451114654541
der berater sind alt,-36.66863250732422,-39.96009826660156,-43.69721221923828,-33.82477569580078,-32.400489807128906,-33.74623107910156,-41.087928771972656,-44.46958923339844,-43.618648529052734,-35.874149322509766,-33.740474700927734,-35.276824951171875,-40.688232421875,-38.47938919067383,-36.359981536865234,-24.285503387451172,-25.814987182617188,-29.090579986572266
der berater ist jung,-32.6362190246582,-33.181480407714844,-36.795204162597656,-30.081527709960938,-29.141124725341797,-27.718992233276367,-35.5302734375,-36.56957244873047,-39.406494140625,-30.533754348754883,-29.93679428100586,-29.111438751220703,-36.97396469116211,-36.67607116699219,-36.62229537963867,-24.428543090820312,-23.15885353088379,-22.331378936767578
der berater sind jung,-37.477561950683594,-39.81324768066406,-43.81498718261719,-33.64063262939453,-33.728538513183594,-32.442134857177734,-41.714942932128906,-43.367897033691406,-45.13340377807617,-34.67549514770508,-34.862037658691406,-34.17267608642578,-42.80427932739258,-38.01839828491211,-39.698081970214844,-26.8824520111084,-28.174243927001953,-29.31966209411621
der berater ist klein,-32.4591064453125,-31.839689254760742,-34.135292053222656,-29.308900833129883,-28.500368118286133,-26.09452247619629,-36.41759490966797,-36.230079650878906,-35.56222152709961,-31.046602249145508,-29.41802215576172,-28.411237716674805,-40.729248046875,-36.6297607421875,-35.339263916015625,-19.05646514892578,-17.003374099731445,-19.446212768554688
der berater sind klein,-37.909278869628906,-37.65057373046875,-41.38719940185547,-34.097537994384766,-31.202251434326172,-29.276952743530273,-42.871192932128906,-40.830482482910156,-41.044158935546875,-34.74481201171875,-32.36213684082031,-32.612396240234375,-45.62897872924805,-40.68497848510742,-37.617862701416016,-22.899887084960938,-23.308732986450195,-27.616558074951172
der berater ist groß,-30.116315841674805,-29.690977096557617,-33.59268569946289,-28.21054458618164,-27.31800079345703,-25.79843521118164,-33.64341354370117,-31.5379638671875,-33.59545135498047,-29.64371109008789,-27.496257781982422,-28.10108184814453,-37.07536315917969,-34.58952713012695,-32.491737365722656,-19.7349853515625,-18.354223251342773,-19.111568450927734
der berater sind groß,-36.59885787963867,-37.81297302246094,-43.057254791259766,-33.92074203491211,-29.9256591796875,-31.050296783447266,-40.805931091308594,-38.72758483886719,-43.382362365722656,-34.493614196777344,-30.928531646728516,-34.67288589477539,-43.049102783203125,-39.665000915527344,-38.040611267089844,-22.7332706451416,-24.339845657348633,-27.91382598876953
der berater schwimmt,-34.74170684814453,-32.7469596862793,-35.439903259277344,-23.893003463745117,-26.24197769165039,-26.245269775390625,-37.59382629394531,-35.70214080810547,-38.165138244628906,-24.56563949584961,-26.542600631713867,-29.40724754333496,-37.690940856933594,-35.849021911621094,-32.11046600341797,-28.34415626525879,-26.048328399658203,-27.376480102539062
der berater schwimmen,-36.28498458862305,-33.96822738647461,-36.44817352294922,-25.820255279541016,-28.247957229614258,-28.41513442993164,-40.09223175048828,-35.16824722290039,-38.78093719482422,-27.24520492553711,-30.69459342956543,-31.26850128173828,-40.8615837097168,-41.81083679199219,-40.657962799072266,-25.500972747802734,-24.315658569335938,-23.36380386352539
der berater spricht,-36.34621047973633,-34.12890625,-36.83756637573242,-22.81970977783203,-23.204883575439453,-20.85761070251465,-41.28862762451172,-39.67817306518555,-36.39048767089844,-22.795520782470703,-23.529033660888672,-22.441112518310547,-43.80728530883789,-38.14491271972656,-31.82879066467285,-23.67144012451172,-21.12160873413086,-21.785518646240234
der berater sprechen,-37.957401275634766,-36.99726104736328,-38.708534240722656,-25.904184341430664,-25.60956382751465,-24.756122589111328,-42.398956298828125,-41.529544830322266,-40.67708969116211,-27.249286651611328,-26.45962905883789,-26.533620834350586,-45.405948638916016,-44.01240539550781,-42.11237335205078,-25.647653579711914,-23.802471160888672,-24.741954803466797
der berater lacht,-33.175567626953125,-32.10251998901367,-38.1583137512207,-31.132591247558594,-33.61563491821289,-29.86885643005371,-35.00205612182617,-36.97024154663086,-41.54425048828125,-31.27406883239746,-33.47128677368164,-32.11737060546875,-45.923370361328125,-37.006591796875,-36.15113067626953,-26.10166358947754,-26.034469604492188,-25.913867950439453
der berater lachen,-36.805335998535156,-36.96509552001953,-39.497215270996094,-29.9921875,-30.42474937438965,-30.216106414794922,-38.95122528076172,-41.43461608886719,-42.07187271118164,-31.643014907836914,-29.39297866821289,-33.72728729248047,-45.1307258605957,-42.093544006347656,-44.302146911621094,-28.270326614379883,-26.244291305541992,-28.736263275146484
